"entity_ID" "nfix" "nfixno" "geo_entity" "entity_class" "longitude" "latitude" "area" "area_ratio" "extent_ratio" "no_polygons" "dist" "botanical_continent" "biome" "geology" "age_Ma" "native_proc" "naturalized_proc" "CHELSA_annual_mean_Temp" "CHELSA_annual_Prec" "GDP" "Popdensity" "HI" "HF" "elev_range"
"109" 335 43 6 "St. Martin" "Island" -63.062734 18.061742 92.137438 1 1 1 801.671 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 14.18 549 NA 26.60323 1121.89032 3.27526 893.45819 NA 39.13462 302
"110" 336 49 7 "St. Thomas" "Island" -64.928694 18.343528 76.20681 1 1 1 847.485 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.2 643 NA 26.57569 1203.41667 4.55371 599.83908 67.59155 41.80769 373
"111" 337 62 10 "St. Vincent" "Island" -61.188975 13.251309 348.619379 1 1 1 272.431 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.6 755 NA 25.21384 2279.75418 1.00833 277.57397 45.12176 29.65926 1074
"112" 338 24 5 "The Grenadines" "Island" -61.283811 12.83923 49.148394 0.352087333718371 0.185665283291855 26 207.629 "SOUTHERN AMERICA" "Mangroves" "dev" 44.95 281 NA 27.03776 2064.69231 0.30132 215.7997 NA 22.69014 146
"113" 339 41 8 "Tortola" "Island" -64.620064 18.424074 65.171014 1 1 1 854.03 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" NA 505 NA 26.5622 1247.82677 2.02842 336.79947 67.48 41.63636 406
"114" 340 48 5 "Tortue" "Island" -72.789124 20.044923 182.49475 1 1 1 840.063 "SOUTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "nondev" NA 577 NA 26.13545 1186.30909 0.09744 210.14847 32.63492 21.05376 305
"115" 342 49 8 "Vieques" "Island" -65.441002 18.123319 136.712979 1 1 1 805.337 "SOUTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "nondev" NA 561 NA 26.69394 1416.42424 1.10922 70.14176 45.70635 28.92742 162
"116" 343 25 4 "Virgin Gorda" "Island" -64.399216 18.475855 23.904986 1 1 1 856.502 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 353 NA 26.75636 1188.65455 0.52174 135.02113 37.59091 24.33333 333
"117" 344 206 20 "Hainan" "Island" 109.745579 19.195738 34042.903898 1 1 1 18.396 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 3927 NA 23.9764 1739.50347 0.87187 276.07285 30.72947 20.0092 1711
"118" 345 101 8 "Hong Kong (State)" "Mainland" 114.134965 22.381121 1129.279782 0.721160024274658 0.803523255702662 73 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 1665 NA 22.67505 2002.10206 193.00781 6405.36066 64.71186 NA 763
"119" 346 56 6 "Macao (State)" "Mainland" 113.557368 22.162186 27.201059 0.569612050766112 0.602064238090033 3 0 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 922 NA 23.29556 1906.24444 218.65754 18001.74773 50.25 NA 104
"120" 347 84 5 "Taiwan" "Island" 120.968348 23.747603 36222.304595 0.993045295300322 0.843160429409337 82 128.375 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 3194 NA 19.24207 2350.33259 15.73984 659.37695 42.76574 27.69857 3684
"121" 348 7 2 "Socorro" "Island" -110.975066 18.791751 135.995698 1 1 1 455.897 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 1.68 127 NA 22.99641 754.51497 0.01828 0 NA NA 899
"122" 350 6 2 "Clarion" "Island" -114.724312 18.356756 20.767683 1 1 1 699.026 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 4.46 43 NA 23.50625 661.6875 0 0 NA NA 210
"123" 351 9 1 "Guadalupe Island (Mexico)" "Island" -118.285169 29.039758 250.71892 1 1 1 251.611 "NORTHERN AMERICA" "Mediterranean Forests, Woodlands & Scrub" "dev" 2.65 140 NA 14.2979 96.16766 0 0.40483 NA NA 1218
"124" 356 1 1 "Gough Island" "Island" -9.942323 -40.318811 72.105696 1 1 1 2581.65 "ANTARCTIC" "Temperate Grasslands, Savannas & Shrublands" "dev" 3.5 43 13 10.14385 3705.13846 0 0 NA NA 806
"125" 357 64 7 "Soqotra" "Island" 53.800553 12.491917 3794.087688 0.951168869769148 0.509507747191415 7 94.839 "AFRICA" "Deserts & Xeric Shrublands" "nondev" NA 798 NA 24.90731 298.92912 0.01989 15.88262 26.34742 17.11334 1402
"126" 359 9 1 "Niue" "Island" -169.858549 -19.052414 266.670086 1 1 1 3839.991 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 10.65 192 NA 24.85556 2156.15916 0.00584 6.01226 22.39792 14.4875 68
"127" 360 6 2 "Kapingamarangi Atoll" "Island" 154.800461 1.067176 2.023671 0.457552635779235 0.45825057977047 9 1873.885 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 36 NA 27.9 3453.30769 0 157.28616 NA NA 3
"128" 361 9 4 "Cocos Island (Costa Rica)" "Island" -87.061948 5.528856 24.904956 1 1 1 490.924 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 20 118 NA 25.37391 8056.34783 0 0 NA NA 423
"129" 363 25 3 "Principe" "Island" 7.397049 1.615394 143.162236 1 1 1 214.851 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 31 424 NA 25.55479 2007.56849 0.02841 52.86438 38.87903 24.41935 739
"130" 364 73 8 "Sao Tomé" "Island" 6.602256 0.238989 854.79711 1 1 1 269.258 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 15.7 830 NA 24.12166 1065.04413 0.07812 215.13548 32.38846 20.94521 1774
"131" 365 27 4 "Annobon" "Island" 5.629833 -1.435717 30.514673 1 1 1 357.898 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 4.8 281 47 25.02414 1167.03448 0.31419 97.58283 NA NA 406
"132" 368 13 1 "Rarotonga" "Island" -159.777546 -21.234623 69.107189 1 1 1 4741.414 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.3 160 16 23.81963 2537.19626 0.12044 232.28329 38.6 24.62338 351
"133" 371 33 4 "Palau" "Island" 134.518028 7.429692 482.931282 0.767887276765807 0.331207595955038 139 2000.909 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" 20 645 NA 27.34382 3918.47273 0.0776 43.44953 32.27003 19.61348 178
"134" 372 5 1 "Gambier Islands" "Island" -134.959139 -23.117774 37.314938 0.421401611333241 0.483268951279209 21 5703.814 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 6 63 NA 23.51909 1911.76364 0 16.96189 NA 9.42857 198
"135" 373 33 2 "Tonga" "Island" -174.821605 -19.85671 763.417222 0.361202049224926 0.0538091142498903 142 3102.033 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 10 520 NA 24.32785 2004.29057 0.27807 141.86271 34.45584 NA 755
"136" 376 36 6 "Aruba" "Island" -69.970276 12.509315 181.938366 1 1 1 27.038 "SOUTHERN AMERICA" "Mangroves" "nondev" NA 379 NA 27.35907 401.57674 12.28152 577.01611 55.56322 34.12745 127
"137" 377 36 6 "Bonaire" "Island" -68.289634 12.184523 278.633783 1 1 1 87.35 "SOUTHERN AMERICA" "Mangroves" "dev" 90 386 NA 27.46465 521 0.7554 71.62051 35.82517 22.89251 108
"138" 378 51 7 "Curacao" "Island" -68.972625 12.194064 436.127702 1 1 1 64.95 "SOUTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 90 534 NA 27.3059 606.88381 4.90189 356.66345 47.15335 29.40688 190
"139" 380 12 1 "Atiu" "Island" -158.114432 -19.995684 29.475766 1 1 1 4953.834 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 8.5 99 1 24.88333 1887 0 17.00417 15.2 11.3125 67
"140" 381 11 1 "Mangaia" "Island" -157.919429 -21.928127 48.540866 1 1 1 4898.338 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 18.5 113 3 23.66452 2190.14516 0 12.31316 23.14286 15.46154 141
"141" 384 7 1 "Mauke" "Island" -157.341429 -20.16117 20.419504 1 1 1 5023.579 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 6 82 2 24.84839 1988.67742 0 14.71649 NA 11.44444 29
"142" 394 1 1 "Tristan da Cunha" "Island" -12.285103 -37.112443 98.058691 1 1 1 2770.364 "ANTARCTIC" "Temperate Grasslands, Savannas & Shrublands" "dev" 0.2 45 86 10.89014 1966.76056 0 2.50737 NA NA 1901
"143" 405 9 1 "Urup" "Island" 149.949229 45.905675 1423.21509 1 1 1 683.739 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 0.0012 282 NA 2.45769 1366.23403 0.00016 1.41836 12.4368 8.11895 1308
"144" 406 5 1 "Shimushir" "Island" 151.995743 46.94803 339.363793 1 1 1 522.091 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 1.012 223 NA 2.11735 1724.21993 4e-05 1.41836 9 5.93708 1300
"145" 407 4 1 "Ketoi" "Island" 152.477761 47.336991 71.440724 1 1 1 492.506 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 1.012 199 NA 1.94079 1625.15789 5e-05 0.70104 NA 4.84685 967
"146" 409 5 1 "Rashuwa" "Island" 153.01309 47.746004 62.809978 1 1 1 429.952 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 1.012 198 NA 2.19149 1498.43972 4e-05 0.70104 NA 4.71765 852
"147" 410 5 1 "Matuwa" "Island" 153.216014 48.080521 52.008339 1 1 1 394.425 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 1.012 123 NA 1.88288 1406.75676 6e-04 0.70104 NA 4.78652 1220
"148" 411 6 2 "Majuro Atoll" "Island" 171.216024 7.119074 22.278389 0.677602316756387 0.946581860727219 11 3719.142 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.002 50 NA 27.6 3434 0.84597 1277.20972 NA 14.875 6
"149" 412 4 1 "Great Barrier Island" "Island" 175.42322 -36.199885 287.817861 1 1 1 2129.714 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" "nondev" NA 436 NA 15.31019 1808.69194 0.00098 3.06054 30.89855 19.86702 470
"150" 413 5 1 "Chirpoi" "Island" 150.869478 46.520874 20.460639 1 1 1 640.077 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 0.0012 104 NA 3.27719 1501.75439 2e-05 1.41836 NA 5.30435 480
"151" 414 70 2 "Madeira" "Island" -16.99913 32.746337 740.937731 1 1 1 641.173 "AFRICA" "Temperate Broadleaf & Mixed Forests" "dev" 4.63 623 402 15.06296 2147.15497 4.38087 345.39384 50.02503 32.03337 1642
"152" 415 25 1 "Desertas" "Island" -16.508834 32.507628 13.973606 0.736371985871077 0.52619971136927 43 599.597 "AFRICA" "Temperate Broadleaf & Mixed Forests" "dev" 5.01 185 15 18.96122 1364.91837 0.0113 0 6 NA 379
"153" 416 47 1 "Porto Santo" "Island" -16.342174 33.06918 40.331477 1 1 1 635.393 "AFRICA" "Temperate Broadleaf & Mixed Forests" "dev" 14 341 98 18.74459 636.13514 2.75093 93.6725 57.05 34.68966 333
"154" 417 2 1 "Savage Islands" "Island" -15.919228 30.112263 4.848378 0.68413477662014 0.122685213430134 171 373.934 "AFRICA" "Mediterranean Forests, Woodlands & Scrub" "dev" 30 88 16 20.3913 696.26087 0 835.01372 NA NA 89
"155" 418 14 1 "Santo Antao" "Island" -25.170055 17.056544 791.795345 1 1 1 836.939 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 3 148 329 19.80344 192.06458 0.17497 205.23726 26.37962 17.18592 1893
"156" 419 13 1 "Sao Vicente" "Island" -24.967814 16.84552 226.303463 1 1 1 818.299 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.25 113 172 23.06314 176.75182 0.88359 349.70349 29.87395 19.25591 509
"157" 421 12 1 "Sao Nicolau" "Island" -24.256203 16.598519 349.640149 1 1 1 723.112 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.2 110 199 22.24558 215.02558 0.15646 72.17337 27.55325 17.57722 1117
"158" 422 10 1 "Sal" "Island" -22.931423 16.737222 223.345183 1 1 1 609.398 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 17.5 72 72 23.48582 76.65455 0.82178 31.34422 31.06723 19.78125 206
"159" 423 11 1 "Boavista" "Island" -22.813981 16.098296 628.740908 1 1 1 570.692 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 16.6 91 122 23.57742 83.92559 0.09338 20.95567 19.1516 12.6568 249
"160" 424 9 1 "Maio" "Island" -23.160626 15.217963 272.129573 1 1 1 599.567 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 16 83 145 23.98975 165.50621 0.05958 55.26644 25.86038 16.56014 254
"161" 425 12 1 "Santiago, Cape Verde" "Island" -23.624804 15.083736 1009.57488 1 1 1 635.307 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 5 138 326 22.70834 255.96209 0.65921 133.6728 28.83105 18.84506 1050
"162" 426 11 1 "Fogo" "Island" -24.384327 14.928326 474.623449 1 1 1 726.37 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 0.5 114 255 18.98946 424.46786 0.09167 150.51814 25.01677 16.51229 2495
"163" 427 8 1 "Brava" "Island" -24.705479 14.851555 65.144434 1 1 1 768.001 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 0.5 79 166 22.38452 368.07143 0.24893 79.07689 NA 17.88571 856
"164" 428 4 1 "Bermuda" "Island" -64.767185 32.309413 68.06244 0.789505415909274 0.738876028999135 14 1056.032 "SOUTHERN AMERICA" "Tropical & Subtropical Coniferous Forests" "dev" 0.9 163 NA 21.98 1439.35556 13.33775 935.22413 52.69565 30.01449 47
"165" 429 3 1 "Santa Luzia" "Island" -24.745034 16.76649 34.694795 1 1 1 797.899 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.25 46 41 23.49273 192.52727 0.00507 29.18027 NA 12.19512 180
"166" 430 3 1 "Branco" "Island" -24.670425 16.658448 2.935905 1 1 1 792.071 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.25 40 31 23.4875 199.5 0 29.18027 NA 5.33333 106
"167" 431 3 1 "Raso" "Island" -24.587776 16.618156 6.087089 1 1 1 782.808 "AFRICA" "Tropical & Subtropical Dry Broadleaf Forests" "dev" 6.25 48 31 23.66364 195.45455 0.00675 29.18027 NA 2.16667 77
"168" 435 7 2 "Santa Barbara, Abrolhos" "Island" -38.698964 -17.963584 0.56909 1 1 1 54.564 "SOUTHERN AMERICA" "Mangroves" "dev" 46.5 34 NA 25.4 1529.33333 0 9.45946 NA NA 3
"169" 436 1 1 "Sueste" "Island" -38.699091 -17.980654 0.151011 1 1 1 56.102 "SOUTHERN AMERICA" "Mangroves" "dev" 46.5 9 NA 25.4 1522 0 9.45946 NA NA 1
"170" 437 4 1 "Redonda" "Island" -38.710186 -17.965564 0.183615 1 1 1 54.212 "SOUTHERN AMERICA" "Mangroves" "dev" 46.5 21 NA 25.4 1525.25 0 9.45946 NA NA 2
"171" 438 4 1 "Siriba" "Island" -38.709795 -17.970861 0.134817 1 1 1 54.605 "SOUTHERN AMERICA" "Mangroves" "dev" 46.5 13 NA 25.4 1523 0 9.45946 NA NA 0
"172" 451 10 1 "Bora Bora" "Island" -151.738949 -16.494046 32.746189 0.630409419551081 0.669464192821224 13 5722.99 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3 123 29 26.58039 2143.63725 2.13113 283.82333 NA 13.33333 223
"173" 460 9 1 "Huahine" "Island" -151.00251 -16.746471 82.054253 0.614117052531086 0.67682229868118 7 5783.222 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3.19 140 23 26.25764 2997.34722 1.1014 77.81829 NA 15.51579 417
"174" 479 15 1 "Maupiti" "Island" -152.265035 -16.442155 13.4648 0.404327208722001 0.565249557711896 6 5674.807 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 4.3 143 12 26.64043 1816.34043 0.18915 38.31448 NA 10 189
"175" 480 2 1 "Mehetia" "Island" -148.067523 -17.87527 2.519044 1 1 1 6025.204 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.03 44 13 25.95 3141 0 25.38002 NA 0 131
"176" 494 14 2 "Raiatea" "Island" -151.436886 -16.822012 173.617486 1 1 1 5735.518 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.76 245 80 25.6061 3056.66197 1.01016 74.62926 23.71892 15.32353 700
"177" 505 5 1 "Tahaa" "Island" -151.493671 -16.622985 94.904961 0.942672491061874 0.794796254265057 16 5739.196 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3.24 141 35 26.25866 2640.75978 0.62938 53.42035 NA 17.38053 420
"178" 507 20 3 "Tahiti" "Island" -149.400753 -17.677486 1053.129908 1 1 1 5884.288 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.7 377 215 23.69334 3145.32585 2.37844 176.89333 26.95066 17.72913 1510
"179" 546 85 16 "Singapore" "Island" 103.820131 1.356598 673.6968 0.880984180123759 0.837553300617269 42 0.165 "ASIA-TROPICAL" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 2747 429 26.82472 2380.81356 278.55865 8327.59573 73.33215 45.4237 95
"180" 547 34 1 "Cabrera" "Island" 2.943801 39.14508 12.320415 1 1 1 236.447 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 336 NA 18.02121 540.81818 1e-04 1974.26013 NA 14 87
"181" 548 9 1 "Dragonera" "Island" 2.319841 39.584266 3.106944 1 1 1 173.905 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 96 NA 17.76154 571.84615 0.17628 140.04892 NA 18 138
"182" 549 45 1 "Formentera" "Island" 1.458441 38.692306 87.319741 1 1 1 99.565 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 512 NA 18.21444 406.05556 1.0321 130.86732 48.09184 28.40164 177
"183" 550 61 1 "Ibiza" "Island" 1.41095 38.983251 576.672723 1 1 1 86.702 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 705 NA 17.5464 433.25371 4.61915 243.16514 54.25873 34.33656 354
"184" 551 90 2 "Mallorca" "Island" 2.956607 39.613452 3637.753677 1 1 1 167.804 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 1062 NA 16.9224 643.45123 4.2773 237.30365 52.5709 33.69045 1209
"185" 552 87 2 "Menorca" "Island" 4.07369 39.960245 702.195185 1 1 1 198.022 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 822 NA 17.26386 558.9631 2.71229 138.93237 54.10647 34.55268 219
"186" 557 65 5 "Magnetic Island" "Island" 146.833329 -19.138653 52.19348 1 1 1 4.364 "AUSTRALASIA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "nondev" NA 601 110 24.30645 1307 1.22589 54.03444 NA 23.14062 405
"187" 558 1 1 "Masatierra" "Island" -78.848984 -33.647829 52.79007 1 1 1 601.632 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" "dev" 6 104 189 14.5908 1119.1954 0.11234 8.39063 6 NA 549
"188" 559 1 1 "Masafuera" "Island" -80.79197 -33.767484 56.722751 1 1 1 746.797 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" "dev" 6 69 118 13.87714 1177.71429 0 8.39063 6 NA 1163
"189" 561 9 2 "Nuutele" "Island" -171.422746 -14.063602 1.266968 1 1 1 3912.977 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3.5 131 47 27.1 3875 0.00551 93.27836 NA NA 70
"190" 563 9 2 "Namua" "Island" -171.415599 -14.022259 0.255667 1 1 1 3916.014 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.7 107 60 27.05 3894.5 0 86.70675 NA NA 9
"191" 566 14 1 "Tutuila" "Island" -170.717618 -14.300334 142.877457 1 1 1 3957.935 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.5 284 200 26.21871 4914.90323 1.16993 380.52468 36.77941 NA 408
"192" 568 11 1 "Ofu" "Island" -169.663731 -14.172184 7.734291 1 1 1 4079.235 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.31 170 103 26.38182 4643.72727 0.01879 15.89923 NA 2 288
"193" 569 9 1 "Olosega" "Island" -169.620375 -14.178551 7.270119 1 1 1 4081.128 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.31 165 46 27.1 4033 0.03248 23.51737 NA 4.28571 184
"194" 570 13 1 "Tau" "Island" -169.468214 -14.242045 59.616339 1 1 1 4089.434 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.05 227 153 25.54667 4469.36667 0.02556 14.72352 NA 6.98113 879
"195" 574 3 1 "Clipperton Island" "Island" -109.21686 10.302856 10.097241 1 1 1 1079.57 "SOUTHERN AMERICA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "dev" 2.25 14 NA 26.5 5002.28571 0 NA NA NA 2
"196" 575 2 2 "Diego Garcia" "Island" 72.434263 -7.339329 37.317798 0.991156096616419 0.975192619316966 3 1781.799 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 31 131 26.89732 2641.24107 0 NA NA NA 12
"197" 587 103 5 "Tasmania" "Island" 146.59427 -41.936208 68277.871468 0.942668524811372 0.746057832989875 227 73.168 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" "nondev" NA 2100 834 10.7897 1278.89549 0.13744 8.23281 14.77919 9.74417 1516
"198" 593 3 1 "Kharimkotan" "Island" 154.525753 49.120714 77.811751 1 1 1 243.18 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 12.809 164 NA 2.00491 1350.91411 1e-05 0.70104 NA 4.78788 987
"199" 595 12 1 "Kunashir" "Island" 145.94709 44.173277 1488.290324 1 1 1 630.443 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" "nondev" NA 576 NA 4.62832 1287.68574 0.02526 4.99388 25.35507 16.6735 1619
"200" 596 9 1 "Shikotan" "Island" 146.738906 43.800861 250.323585 1 1 1 709.265 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" "nondev" NA 457 NA 5.44813 1257.58354 0.07143 4.99388 31.83569 20.55313 298
"201" 597 11 1 "Iturup" "Island" 147.877231 45.07598 3175.905824 1 1 1 666.063 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" "dev" 3.96 493 NA 3.41839 1132.47751 0.01643 1.41836 16.94162 11.17029 1539
"202" 598 9 1 "Paramushir" "Island" 155.722644 50.372947 2035.095097 1 1 1 38.096 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "nondev" NA 311 NA 1.3316 1610.33405 0.00646 0.70104 16.05016 10.27764 1668
"203" 599 6 1 "Shumushu" "Island" 156.355594 50.739688 385.23474 1 1 1 11.124 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "nondev" NA 246 NA 2.69037 1539.72238 0.00116 0.70104 17.95341 11.63338 165
"204" 600 7 1 "Atlasov" "Island" 155.570201 50.862406 153.76185 1 1 1 68.685 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 0.966 135 NA 0.02643 1662.26071 0.00012 0.70104 7 4.95604 2157
"205" 601 15 2 "Nayau" "Island" -179.052408 -17.978322 19.341239 1 1 1 2989.745 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 12.7 165 1 25.6 1855.16129 0.00024 15.67496 NA NA 0
"206" 602 11 1 "Lakeba" "Island" -178.789865 -18.211093 62.105848 1 1 1 3003.107 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 8.5 174 73 25.27191 1993.19101 0.00333 26.15002 NA NA 159
"207" 603 5 1 "Aiwa" "Island" -178.6924 -18.328402 1.442456 0.521532719195594 0.518505835687584 2 3011.611 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 70 0 25.46667 1848.66667 0 54.01979 NA NA 11
"208" 606 15 2 "Rotuma" "Island" 177.080375 -12.503165 47.209676 0.966207012308239 0.628726972633372 8 2892.267 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.11 242 NA 27.10659 3759.61538 0.00967 34.67654 NA 17.92 134
"209" 607 2 2 "Bird" "Island" 55.205487 -3.720209 1.034969 1 1 1 1204.85 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 59 NA 27.1 2076.75 0 3.68886 NA NA 4
"210" 608 1 1 "Conception" "Island" 55.365992 -4.663767 0.70365 1 1 1 1289.517 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 48 NA 26.85 2325.5 0.00013 101.89081 NA NA 28
"211" 609 2 2 "Cousin" "Island" 55.662858 -4.331231 0.433996 1 1 1 1288.789 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 66 NA 27 2225.5 0.00063 241.21706 NA NA 5
"212" 610 10 1 "Curieuse" "Island" 55.725234 -4.282818 3.349345 1 1 1 1288.931 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 110 NA 26.92222 2238.66667 0.41351 206.11719 NA NA 47
"213" 611 2 2 "Denis" "Island" 55.666641 -3.805835 1.673813 1 1 1 1248.281 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 69 NA 27.08333 2163 0 3.68886 NA NA 7
"214" 612 9 2 "Felicite" "Island" 55.874865 -4.328061 2.88403 1 1 1 1304.36 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 109 NA 26.8625 2378.25 0.001 3.68886 NA NA 94
